col0,col1,col2,col3
Crucifix no. 434,Master of the Cross 434,1240-01-01,John the Apostle
Painted Cross,Giovanni da Rimini,1300-01-01,John the Apostle
Crucifix,Master of Saint Francis,1260-01-01,John the Apostle
Crucifix,Cimabue,1272-01-01,crucifix
San Damiano cross,anonymous,1200-01-01,long hair
Crucifix,Giotto di Bondone,1290-01-01,man
Crucifix,Giotto di Bondone,1330-01-01,man
Crucifix,Giotto di Bondone,1301-01-01,man
Crucifix,Giotto di Bondone,1304-01-01,man
Crucifix,Giotto di Bondone,1315-01-01,man
Painted Cross,Giotto di Bondone,1315-01-01,man
San Damiano cross,anonymous,1200-01-01,woman
Crucifix no. 434,Master of the Cross 434,1240-01-01,Virgin Mary
