col0,col1,col2,col3
Story Bridge,listed on the Queensland Heritage Register,1940-07-06,road bridge
San Francisco–Oakland Bay Bridge,place listed on the National Register of Historic Places,1933-07-09,road bridge
Loschwitz Bridge,Kulturdenkmal,1891-01-01,road bridge
Rendsburg High Bridge,Kulturdenkmal,1913-01-01,road bridge
George Washington Memorial Bridge,place listed on the National Register of Historic Places,1932-02-22,road bridge
Snake River Bridge,place listed on the National Register of Historic Places,1968-01-01,road bridge
Poughkeepsie Bridge,place listed on the National Register of Historic Places,1888-12-29,truss bridge
Quebec Bridge,national historic site of Canada,1918-01-01,truss bridge
Rendsburg High Bridge,Kulturdenkmal,1913-01-01,truss bridge
Snake River Bridge,place listed on the National Register of Historic Places,1968-01-01,truss bridge
Forth Bridge,UNESCO World Heritage Site,1890-01-01,truss bridge
San Francisco–Oakland Bay Bridge,place listed on the National Register of Historic Places,1933-07-09,suspension bridge
