col0,col1,col2,col3,col4
Susannah Knapp,Aberystwyth shipping records,Richard Morgan,Prince Edward Island,178
Jane Elizabeth,Aberystwyth shipping records,Edward Morris,Prince Edward Island,139
Wellington,Aberystwyth shipping records,Christopher Marwood,Prince Edward Island,235
Bessie,Aberystwyth shipping records,Richards Mills & Co.,Prince Edward Island,293
Wellington,Aberystwyth shipping records,Thomas & Roberts,Prince Edward Island,235
Convoy,Aberystwyth shipping records,John Lloyd,Llansantffraid,204
Egcrateia,Aberystwyth shipping records,Duncan McKorkindale,Llansantffraid,203
Convoy,Aberystwyth shipping records,David Jones,Llansantffraid,204
Albion,Aberystwyth shipping records,Morgan Jones & Co.,Llansantffraid,169
Rowland Evans,Aberystwyth shipping records,Thomas Jones,Derwenlas,208
Hetty Mary,Aberystwyth shipping records,R W Davies,New Quay,185
Aeron Vale,Aberystwyth shipping records,Jenkin Griffiths,New Quay,201
Hetty Mary,Aberystwyth shipping records,David  Davies,New Quay,185
