col0,col1,col2,col3
Goethe-Institut Congo,Democratic Republic of the Congo,2015-01-01,Goethe-Institut
Goethe-Institut Burkina Faso,Burkina Faso,2008-01-01,Goethe-Institut
Goethe-Institut Togo,Togo,1961-01-01,Goethe-Institut
Goethe-Institut Philippines,Philippines,1961-01-01,Goethe-Institut
Goethe-Institut Angola,Angola,2009-01-01,Goethe-Institut
Goethe-Institut Gulf Region,Oman,2006-01-01,Goethe-Institut
Goethe-Institut Jerusalem,Israel,1987-01-01,Goethe-Institut
Goethe-Institut Tel Aviv,Israel,1979-01-01,Goethe-Institut
Goethe-Institut Erbil,Iraq,2010-01-01,Goethe-Institut
Goethe-Institut Bolivia,Bolivia,1965-01-01,Goethe-Institut
