col0,col1,col2,col3
2019 Vuelta a Asturias,2019-05-05,2019-05-03,David Rodrigues
2016 Vuelta a Asturias,2016-05-02,2016-04-30,David Rodrigues
2019 Vuelta a Asturias,2019-05-05,2019-05-03,Jhojan García
2017 Vuelta a Asturias,2017-05-01,2017-04-29,Hernán Aguirre
2018 Vuelta a Asturias,2018-04-29,2018-04-27,Antonio Pedrero
2016 Vuelta a Asturias,2016-05-02,2016-04-30,António Carvalho
2019 Vuelta a Asturias,2019-05-05,2019-05-03,Artem Nych
2018 Vuelta a Asturias,2018-04-29,2018-04-27,Joaquim Silva
2017 Vuelta a Asturias,2017-05-01,2017-04-29,Ricardo Vilela
2019 Vuelta a Asturias,2019-05-05,2019-05-03,Edgar Pinto
2016 Vuelta a Asturias,2016-05-02,2016-04-30,Hugh Carthy
2019 Vuelta a Asturias,2019-05-05,2019-05-03,Richard Carapaz
2018 Vuelta a Asturias,2018-04-29,2018-04-27,Richard Carapaz
2016 Vuelta a Asturias,2016-05-02,2016-04-30,Heiner Parra
