col0,col1,col2,col3
Niche Santa Katerina,Żurrieq,Malta,niche
Niche Familja Mqaddsa,Żurrieq,Malta,niche
Niche Immakulata,Żurrieq,Malta,niche
Niche San Guzepp,Żurrieq,Malta,niche
Niche of St. Catherine,Qrendi,Malta,niche
Niche of Madonna of Lourdes,Xagħra,Malta,niche
Niche of St Joseph,Xagħra,Malta,niche
Niche of Madonna of Mt Carmel,Xagħra,Malta,niche
Niche of Sacred Heart of Jesus,Xagħra,Malta,niche
Niche of St Joseph,Xagħra,Malta,niche
Niche of Empty Niche,Xagħra,Malta,niche
Niche of Sacred Heart of Jesus,Xagħra,Malta,niche
Niche of St Joseph,Xagħra,Malta,niche
