col0,col1,col2,col3,col4,col5,col6,col7
1963 United States Grand Prix,auto racing,Jim Clark,Watkins Glen International,United States of America,United States Grand Prix,1963 Formula One season,Graham Hill
1960 United States Grand Prix,auto racing,Jack Brabham,Riverside International Raceway,United States of America,United States Grand Prix,1960 Formula One season,Stirling Moss
1959 United States Grand Prix,auto racing,Maurice Trintignant,Sebring International Raceway,United States of America,United States Grand Prix,1959 Formula One season,Stirling Moss
1968 United States Grand Prix,auto racing,Jackie Stewart,Watkins Glen International,United States of America,United States Grand Prix,1968 Formula One season,Mario Andretti
2005 United States Grand Prix,auto racing,Michael Schumacher,Indianapolis Motor Speedway,United States of America,United States Grand Prix,2005 Formula One season,Jarno Trulli
1978 United States Grand Prix,auto racing,Jean-Pierre Jarier,Watkins Glen International,United States of America,United States Grand Prix,1978 Formula One season,Mario Andretti
1980 United States Grand Prix,auto racing,Alan Jones,Watkins Glen International,United States of America,United States Grand Prix,1980 Formula One season,Bruno Giacomelli
1974 United States Grand Prix,auto racing,Carlos Pace,Watkins Glen International,United States of America,United States Grand Prix,1974 Formula One season,Carlos Reutemann
1975 United States Grand Prix,auto racing,Emerson Fittipaldi,Watkins Glen International,United States of America,United States Grand Prix,1975 Formula One season,Niki Lauda
1977 United States Grand Prix,auto racing,Ronnie Peterson,Watkins Glen International,United States of America,United States Grand Prix,1977 Formula One season,James Hunt
1979 United States Grand Prix,auto racing,Nelson Piquet,Watkins Glen International,United States of America,United States Grand Prix,1979 Formula One season,Alan Jones
2018 United States Grand Prix,auto racing,Lewis Hamilton,Circuit of the Americas,United States of America,United States Grand Prix,2018 Formula One World Championship,Lewis Hamilton
2015 United States Grand Prix,auto racing,Nico Rosberg,Circuit of the Americas,United States of America,United States Grand Prix,2015 Formula One season,Nico Rosberg
