col0,col1,col2,col3,col4,col5
"Colombo mayoral election, 2016",Paraná,Colombo,mayoral election,Brazil,12748
"Guarapuava mayoral election, 2016",Paraná,Guarapuava,mayoral election,Brazil,13213
"Araucária mayoral election, 2016",Paraná,Araucária,mayoral election,Brazil,6980
"Apucarana mayoral election, 2016",Paraná,Apucarana,mayoral election,Brazil,9912
"Campo Largo mayoral election, 2016",Paraná,Campo Largo,mayoral election,Brazil,9806
"Pinhais mayoral election, 2016",Paraná,Pinhais,mayoral election,Brazil,7011
"Paranaguá mayoral election, 2016",Paraná,Paranaguá,mayoral election,Brazil,8047
"Breves mayoral election, 2016",Pará,Breves,mayoral election,Brazil,13310
"Barcarena mayoral election, 2016",Pará,Barcarena,mayoral election,Brazil,9656
"Tailândia mayoral election, 2016",Pará,Tailândia,mayoral election,Brazil,9140
"São Félix do Xingu mayoral election, 2016",Pará,São Félix do Xingu,mayoral election,Brazil,7963
"Paragominas mayoral election, 2016",Pará,Paragominas,mayoral election,Brazil,12419
"Bragança mayoral election, 2016",Pará,Bragança,mayoral election,Brazil,8306
"Lavras mayoral election, 2016",Minas Gerais,Lavras,mayoral election,Brazil,12994
