col0,col1,col2,col3,col4
2018 Route d'Occitanie,France,2018-06-17,2019 Route d'Occitanie,2.1
2017 Route du Sud,France,2017-06-18,2018 Route d'Occitanie,2.1
2016 Route du Sud,France,2016-06-19,2017 Route du Sud,2.1
2012 Route du Sud,France,2012-06-17,2013 Route du Sud,Route du Sud
2010 Route du Sud,France,2010-06-20,2011 Route du Sud,Route du Sud
2007 Route du Sud,France,2007-06-24,2008 Route du Sud,Route du Sud
2005 Route du Sud,France,2005-06-19,2006 Route du Sud,Route du Sud
2004 Route du Sud,France,2004-06-22,2005 Route du Sud,Route du Sud
2003 Route du Sud,France,2003-06-24,2004 Route du Sud,Route du Sud
2002 Route du Sud,France,2002-06-25,2003 Route du Sud,Route du Sud
2001 Route du Sud,France,2001-06-26,2002 Route du Sud,Route du Sud
2000 Route du Sud,France,2000-06-20,2001 Route du Sud,Route du Sud
