col0,col1,col2,col3,col4,col5
Tobacco Induced Diseases,printed matter,DOAJ seal,Intl Soc for the Prevention of Tobacco Induced Diseases,Creative Commons Attribution,English
Journal of Inflammation,works copyrighted by authors,DOAJ seal,British Inflammation Research Association,Creative Commons Attribution,English
International Journal of Behavioral Nutrition and Physical Activity,works copyrighted by authors,DOAJ seal,International Society for Behavioral Nutrition and Physical Activity,Creative Commons Attribution,English
Advances in Radio Science,printed matter,DOAJ seal,Radiological Society of Finland,Creative Commons Attribution,English
Atmospheric Measurement Techniques,works copyrighted by authors,DOAJ seal,European Geosciences Union,Creative Commons Attribution,English
Climate of the Past,works copyrighted by authors,DOAJ seal,European Geosciences Union,Creative Commons Attribution,English
Biogeosciences,works copyrighted by authors,DOAJ seal,European Geosciences Union,Creative Commons Attribution,English
Climate of the Past,printed matter,DOAJ seal,European Geosciences Union,Creative Commons Attribution,English
Biogeosciences,printed matter,DOAJ seal,European Geosciences Union,Creative Commons Attribution,English
Advances in Radio Science,printed matter,DOAJ seal,Radiological Society of Finland,Creative Commons Attribution,German
Journal of intensive care,printed matter,DOAJ seal,Japanese Society of Intensive Care Medicine,Creative Commons Attribution,English
Journal of mathematics in industry,works copyrighted by authors,DOAJ seal,European Consortium for Mathematics in Industry,Creative Commons Attribution,English
African journal of laboratory medicine,printed matter,DOAJ seal,African Society for Laboratory Medicine,Creative Commons Attribution,English
SERIEs : journal of the Spanish Economic Association,works copyrighted by authors,DOAJ seal,Spanish Economic Association,Creative Commons Attribution,English
