col0,col1,col2,col3,col4
Place Nelson Mandela,Rueil-Malmaison,22,Vélib' Métropole,bicycle-sharing station
Pont de Suresnes,Suresnes,52,Vélib' Métropole,bicycle-sharing station
Verdun - Place Henri IV,Suresnes,26,Vélib' Métropole,bicycle-sharing station
Gardenat-Lapostol - Velettes,Suresnes,20,Vélib' Métropole,bicycle-sharing station
Édouard Vaillant - Place Jean Jaurès,Suresnes,24,Vélib' Métropole,bicycle-sharing station
Maurice Payret-Dortail,Suresnes,22,Vélib' Métropole,bicycle-sharing station
Mont Valérien - Michel Salles,Saint-Cloud,24,Vélib' Métropole,bicycle-sharing station
Gare Routière de Saint-Cloud,Saint-Cloud,31,Vélib' Métropole,bicycle-sharing station
Senard - Charles Blum,Saint-Cloud,24,Vélib' Métropole,bicycle-sharing station
Fief - République,Boulogne-Billancourt,25,Vélib' Métropole,bicycle-sharing station
Silly – Gallieni,Boulogne-Billancourt,25,Vélib' Métropole,bicycle-sharing station
