col0,col1,col2,col3,col4
Ferrari F50,2580,automobile model,Ferrari,4.48
Porsche Carrera GT,2730,automobile model,Porsche,1601
Bugatti EB110,2550,automobile model,Bugatti Automobili,4400
Porsche 959,2272,automobile model,Porsche,4260
Jaguar XJ220,2640,automobile model,Jaguar Cars,4930
Ferrari F40,2450,automobile model,Ferrari,4358
Lamborghini Diablo,2650,automobile model,Lamborghini,4460
Maserati MC12,2800,automobile model,Maserati,5143
Mercedes-Benz SLR McLaren,2700,automobile model,Mercedes-Benz,4656
Tushek TS 900H,2490,supercar,Tushek&Spigel Supercars,4390
