col0,col1,col2,col3,col4
Inharrime District,district of Mozambique,2744,Inhambane Province,Mozambique
Jangamo District,district of Mozambique,1294,Inhambane Province,Mozambique
Homoine District,district of Mozambique,1891,Inhambane Province,Mozambique
Massinga District,district of Mozambique,7458,Inhambane Province,Mozambique
Govuro District,district of Mozambique,3961,Inhambane Province,Mozambique
Gondola District,district of Mozambique,2767,Manica Province,Mozambique
Funhalouro District,district of Mozambique,13653,Inhambane Province,Mozambique
Massingir District,district of Mozambique,5893,Gaza Province,Mozambique
Dondo District,district of Mozambique,2306,Sofala,Mozambique
Chiuta District,district of Mozambique,6887,Tete Province,Mozambique
Chifunde District,district of Mozambique,9403,Tete Province,Mozambique
