col0,col1,col2,col3
ES Aql,semiregular variable star,J2000.0,Aquila
PT Aql,Mira variable,J2000.0,Aquila
V* IO Nor,Mira variable,J2000.0,Norma
U Aquarii,R Coronae Borealis variable,J2000.0,Aquarius
SU Tauri,Mira variable,J2000.0,Taurus
ABW-A 242,semiregular variable star,J2000.0,Tucana
RS Telescopii,R Coronae Borealis variable,J2000.0,Telescopium
Z Cir,long period variable,J2000.0,Circinus
V* AE Cir,R Coronae Borealis variable,J2000.0,Circinus
S Apodis,R Coronae Borealis variable,J2000.0,Apus
UX Antliae,R Coronae Borealis variable,J2000.0,Antlia
UV Cas,R Coronae Borealis variable,J2000.0,Cassiopeia
V Coronae Australis,R Coronae Borealis variable,J2000.0,Corona Australis
V* V581 CrA,Mira variable,J2000.0,Corona Australis
OGLE J054647.84-703813.9,long period variable,J2000.0,Mensa
