col0,col1,col2,col3
History of the Jews in Charleroi,aspect of history,Belgium,Charleroi
Jewish history of Novoselytsia,aspect of history,Ukraine,Novoselytsia
The Story of Tobias,aspect of history,France,Angers
The Story of Joseph,aspect of history,France,Angers
"Four tapestries: History of Titus, Battle Scenes",aspect of history,France,Saumur
The Story of Esther and Ahasuerus,aspect of history,France,Nancy
The Story of Saint Vincent,aspect of history,France,Rouen
The Story of Esther and Ahasuerus,tapestry,France,Nancy
The Story of Saint Vincent,tapestry,France,Rouen
Jewish history of Novoselytsia,synagogue,Ukraine,Novoselytsia
