col0,col1,col2,col3,col4
LSWR Lion-class no. 108 “Ruby”,Ruby,1435 mm track gauge,0-6-0,ruby
LSWR Lion-class no. 10 “Aurora”,Aurora,1435 mm track gauge,0-6-0,aurora
LSWR Lion-class no. 16 “Salisbury”,Salisbury,1435 mm track gauge,0-6-0,Stonehenge
LSWR Lion-class no. 52 “Rhinoceros”,Rhinoceros,1435 mm track gauge,0-6-0,rhinoceros
LSWR Lion-class no. 23 “Antelope”,Antelope,1435 mm track gauge,0-6-0,antelope
LSWR Lion-class no. 103 “Tiger”,Tiger,1435 mm track gauge,0-6-0,tiger
LSWR Lion-class no. 110 “Avon”,Avon,1435 mm track gauge,0-6-0,River Avon
LSWR Lion-class no. 176 “Dragon”,Dragon,1435 mm track gauge,0-6-0,dragon
LSWR Lion-class no. 101 “Lion”,Lion,1435 mm track gauge,0-6-0,lion
LSWR Lion-class no. 53 “Mazeppa”,Mazeppa,1435 mm track gauge,0-6-0,Mazeppa
LSWR Lion-class no. 94 “Camilla”,Camilla,1435 mm track gauge,0-6-0,Camilla
LSWR Lion-class no. 13 “Orion”,Orion,1435 mm track gauge,0-6-0,Orion
LSWR Lion-class no. 8 “Vesta”,Vesta,1435 mm track gauge,0-6-0,Vesta
LSWR Lion-class no. 54 “Medea”,Medea,1435 mm track gauge,0-6-0,Medea
