col0,col1,col2,col3,col4
1963 South American Championship,91,1963-01-01,1963-03-31,Bolivia
2001 Copa América,60,2001-01-01,2001-07-29,Colombia
1993 Copa América,64,1993-01-01,1993-07-04,Ecuador
1947 South American Championship,102,1947-01-01,1947-01-01,Ecuador
1999 Copa América,74,1999-01-01,1999-07-18,Paraguay
1939 South American Championship,47,1939-01-01,1939-01-01,Peru
1957 South American Championship,101,1957-01-01,1957-04-06,Peru
2004 Copa América,78,2004-01-01,2004-07-25,Peru
1959 South American Championship,86,1959-01-01,1959-04-04,Argentina
1921 South American Championship,14,1921-01-01,1921-01-01,Argentina
1987 Copa América,33,1987-01-01,1987-07-12,Argentina
1916 South American Championship,18,1916-01-01,1916-07-17,Argentina
1925 South American Championship,26,1925-01-01,1925-01-01,Argentina
