col0,col1,col2,col3,col4
Auswirkungen des Nationalsozialismus auf die zweisprachigen Kirchgemeinden der Evangelisch-Lutherischen Landeskirche Sachsens,Lausitz - Łužica - Łužyca,Creative Commons Attribution 3.0 Germany,Regional bibliography of Saxony,2019-04-29
Der Herausgeber des ersten Buches in sorbischer Sprache: Zum 400. Todesjahr des Pfarrers Albin Moller,Lausitz - Łužica - Łužyca,Creative Commons Attribution 3.0 Germany,Regional bibliography of Saxony,2018-01-04
„Njezabudźemy!“ Wir vergessen nicht! Das tschechisch-sorbische Schulbildungsprojekt 1945-1950,Lausitz - Łužica - Łužyca,Creative Commons Attribution 3.0 Germany,Regional bibliography of Saxony,2018-02-27
Andenken eines Revolutionärs an seine Flucht vor der Polizei,Lausitz - Łužica - Łužyca,Creative Commons Attribution 3.0 Germany,Regional bibliography of Saxony,2018-10-15
"Zum 70. Todestag des Pfarrers, Publizisten und Sprachforschers Bogumił Šwjela/Gotthold Schwela",Lausitz - Łužica - Łužyca,Creative Commons Attribution 3.0 Germany,Regional bibliography of Saxony,2018-12-07
Von der Macht des Fragens: Die sorbische Mittagsfrau / připołdnica in Elias Canettis „Masse und Macht“,Lausitz - Łužica - Łužyca,Creative Commons Attribution 3.0 Germany,Regional bibliography of Saxony,2019-04-01
Wupokazanje serbskeju fararjow w Šleskej w lěće 1938,Lausitz - Łužica - Łužyca,Creative Commons Attribution 3.0 Germany,Regional bibliography of Saxony,2018-05-18
„Wir müssen nach Bautzen zurückkehren.“ Lausitzer Reminiszenzen in der polnischen Kriegspublizistik am Ende des 2. Weltkriegs,Lausitz - Łužica - Łužyca,Creative Commons Attribution 3.0 Germany,Regional bibliography of Saxony,2017-10-25
Kirche und Alltag in den zweisprachigen Gemeinden der schlesischen Oberlausitz während der 1920er Jahre,Lausitz - Łužica - Łužyca,Creative Commons Attribution 3.0 Germany,Regional bibliography of Saxony,2017-08-21
Haben Früchte eine Nationalität? Zur Wissensgeschichte der Obstbaukunde im 19. Jahrhundert,Lausitz - Łužica - Łužyca,Creative Commons Attribution 3.0 Germany,Regional bibliography of Saxony,2017-08-14
