col0,col1,col2,col3
Porte d'Orange de Carpentras,Ramparts of Carpentras,monument historique classé,Carpentras
Puerta de San Andrés,city walls of Segovia,Bien de Interés Cultural,Segovia
Portal del Bisbe,Roman city wall in Barcelona,Cultural Asset of National Interest,Barcelona
Portal i restes de fortificació de l'Aranyó,L'Aranyó,Bien de Interés Cultural,Els Plans de Sió
Portal-capilla de San Miguel,Fortified site of Ateca,Bien de Interés Cultural (generic),Ateca
St. Helen's Gate,Santa Margherita Lines,Grade 1,Cospicua
parabolic arch of Claravalls,Claravalls,Cultural Asset of Local Interest,Tàrrega
Portal del Agua,Albarracín city walls,Bien de Interés Cultural,Albarracín
Porta Sant'Alessandro,Fortified city of Bergamo,Italian national heritage,Bergamo
Bargate,Southampton town walls,scheduled monument,Southampton
Porta San Pietro,City walls of Lucca,Italian national heritage,Lucca
Porta San Donato,City walls of Lucca,Italian national heritage,Lucca
Porta Elisa,City walls of Lucca,Italian national heritage,Lucca
Puerta del Cambrón,Historic City of Toledo,Bien de Interés Cultural,Toledo
Royal Gate,Real Jardín Botánico de Madrid,Bien de Interés Cultural,Madrid
