col0,col1,col2,col3,col4
Cistella,Cistella,Cabanelles,Enric Gironella Colomer,flag of Cistella
Vilamalla,Vilamalla,Borrassà,Carles Álvarez Gonzàlez,flag of Vilamalla
Vilabertran,Vilabertran,Figueres,Martí Armadà Pujol,flag of Vilabertran
Pau,Pau,Castelló d'Empúries,Pere Maluquer i Ferrer,flag of Pau
Capmany,Capmany,Agullana,Joan Fuentes i Pomés,flag of Capmany
Garriguella,Garriguella,Rabós,Isabel Teixidor Damm,flag of Garriguella
Palafrugell,Palafrugell,Regencós,Josep Piferrer Puig,flag of Palafrugell
Torrent,Torrent,Palafrugell,Josep Maria Ros Marull,flag of Torrent (Baix Empordà)
Regencós,Regencós,Palafrugell,Pilar Pagès Andrés,flag of Regencós
Gualta,Gualta,Torroella de Montgrí,Jaume Fontdevila Tarabal,flag of Gualta
Vandellòs i l'Hospitalet de l'Infant,Vandellòs,L'Ametlla de Mar,Alfons Garcia Rodriguez,flag of Vandellós i l'Hospitalet de l'Infant
