col0,col1,col2,col3
Book number. Uno strumento per l'organizzazione delle collezioni,Italian,library science,Editrice Bibliografica
I fondamenti della biblioteconomia,Italian,library science,Editrice Bibliografica
Book number. Uno strumento per l'organizzazione delle collezioni,Italian,Functional Requirements for Bibliographic Records,Editrice Bibliografica
Wojtyla segreto,Italian,John Paul II,Chiarelettere
Bromeliaceae Andreanae,French,Bromeliaceae,Masson
Les lichens,French,lichen,Jean-Baptiste Baillière
A Radical Worker in Tsarist Russia. The Autobiography of Semen Kanatchikov,Russian,Soviet Union,Stanford University Press
Summary of changes to the conservation status of taxa in the 2008-11 New Zealand Threat Classification System listing cycle.,English,New Zealand Threat Classification System,Department of Conservation
Sammy Lunn,English,Sammy Lunn,Historical Society of Woodville
Guida alla biblioteca per gli studenti universitari,Italian,Information literacy,Editrice Bibliografica
Guida alla biblioteconomia,Italian,library science,Editrice Bibliografica
Guida alla biblioteca per gli studenti universitari,Italian,library science,Editrice Bibliografica
