col0,col1,col2,col3,col4,col5
Greece,1821-04-06,free country,flag of Greece,Schuko,Bank of Greece
Mexico,1810-09-16,partly free country,flag of Mexico,NEMA 1-15,Bank of Mexico
Brazil,1822-01-01,free country,flag of Brazil,Europlug,Central Bank of Brazil
Latvia,1918-11-18,free country,flag of Latvia,Schuko,National Bank of Latvia
Belgium,1830-10-04,free country,flag of Belgium,Europlug,National Bank of Belgium
Austria,1918-11-12,democracy,flag of Austria,Schuko,Oesterreichische Nationalbank
Ghana,1957-01-01,free country,flag of Ghana,BS 1363,Bank of Ghana
Belize,1981-09-21,free country,flag of Belize,BS 1363,Central Bank of Belize
Argentina,1816-07-09,free country,flag of Argentina,Europlug,Central Bank of Argentina
Switzerland,1848-09-12,free country,flag of Switzerland,Europlug,Swiss National Bank
Turkey,1923-10-29,partly free country,flag of Turkey,Schuko,Central Bank of the Republic of Turkey
Bahrain,1971-08-14,not-free country,flag of Bahrain,BS 1363,Central Bank of Bahrain
Belarus,1991-08-25,not-free country,flag of Belarus,Schuko,National Bank of the Republic of Belarus
