col0,col1,col2,col3,col4
Reliquary of the rub of Saint Peter,Hugo d'Oignies,1238-01-01,semiprecious gemstone,Musée provincial des Arts anciens
Foot reliquary of Saint Blaise,anonymous,1260-01-01,oak,Musée provincial des Arts anciens
Reliquary of the rub of Saint Peter,Hugo d'Oignies,1238-01-01,intaglio,Musée provincial des Arts anciens
Foot reliquary of Saint James Major,anonymous,1250-01-01,gemstone,Musée provincial des Arts anciens
Second phylactery of Saint Andre,anonymous,1230-01-01,gemstone,Musée provincial des Arts anciens
Phylactery of saint Hubert,anonymous,1230-01-01,gemstone,Musée provincial des Arts anciens
Reliquary of the rub of Saint Peter,Hugo d'Oignies,1238-01-01,gemstone,Musée provincial des Arts anciens
Reliquary of the virgin's milk,anonymous,1243-01-01,amethyst,Musée provincial des Arts anciens
Reliquary of the rub of Saint Peter,Hugo d'Oignies,1238-01-01,crystal,Musée provincial des Arts anciens
Foot reliquary of Saint James Major,anonymous,1250-01-01,pearl,Musée provincial des Arts anciens
Reliquary of the rub of Saint Peter,Hugo d'Oignies,1238-01-01,bronze,Musée provincial des Arts anciens
