col0,col1,col2,col3,col4
"Parco Nazionale delle Incisioni Rupestri di Capo di Ponte/ Riserva Naturale delle Incisioni Rupestri di Ceto, Cimbergo e Paspardo",group of protected areas,"Sonico, Lombardy",127.34,National Park of Rock Engravings of Naquane
Katunsky Zapovednik and Buffer zone around Belukha Mountain,group of protected areas,Altai Republic,392800,Katun Nature Reserve
Altaisky Zapovednik and Buffer zone of Teletskoye Lake,group of protected areas,Altai Republic,965753,Lake Teletskoye
Central Sikhote-Alin,group of protected areas,Primorsky Krai,129509,Sikhote-Alin Nature Reserve
Göreme National Park and the Rock Sites of Cappadocia,group of protected areas,Nevşehir Province,9883.81,Göreme National Park
Redwood National and State Parks,group of protected areas,Humboldt County,41571,Redwood National Park
Gorham's Cave complex,group of protected areas,Gibraltar,28,Hyaena Cave
Redwood National and State Parks,protected area,Humboldt County,41571,Redwood National Park
Puez-Odle / Puez-Geisler / Pöz-Odles,group of protected areas,Trentino-South Tyrol,2863.546,Puez-Geisler Nature Park
Pale di San Martino San Lucano – Dolomiti Bellunesi – Vette Feltrine,group of protected areas,Veneto,23668.939,Pala group
Pelmo-Croda da Lago,group of protected areas,Veneto,2427.252,Croda da Lago
The Dolomites,group of protected areas,Trentino-South Tyrol,89266.7,Marmolada
"Capo Palinuro, Punta degli Infreschi and the Mount Bulgheria region",group of protected areas,Province of Salerno,126.41,Bulgheria
