col0,col1,col2,col3,col4,col5,col6
Baebius 9,encyclopedic article,Aulus Baebius,Elimar Klebs,1896-01-01,public domain,Baebius 8 (Pauly-Wissowa)
Baebius 8,encyclopedic article,Aulus Baebius,Elimar Klebs,1896-01-01,public domain,Baebius 7 (Pauly-Wissowa)
Baebius 5,encyclopedic article,Baebius,Elimar Klebs,1896-01-01,public domain,Baebius 4 (Pauly-Wissowa)
Baebius 1,encyclopedic article,Marcus Baebius Tamphilus,Elimar Klebs,1896-01-01,public domain,Baebius (Pauly-Wissowa)
Baebius,encyclopedic article,Baebia gens,Elimar Klebs,1896-01-01,public domain,Baebiani Ligures (Pauly-Wissowa)
Baebiana 1,encyclopedic article,Baebiana,Christian Hülsen,1896-01-01,public domain,Baebelo (Pauly-Wissowa)
Bacchanal,encyclopedic article,Bacchanalia,Georg Wissowa,1896-01-01,public domain,Baccavates (Pauly-Wissowa)
Babylon 2,encyclopedic article,Babylon Fortress,Kurt Sethe,1896-01-01,public domain,Babylon 1 (Pauly-Wissowa)
Babylas,encyclopedic article,Babylas of Antioch,Adolf Jülicher,1896-01-01,public domain,Babyka (Pauly-Wissowa)
Azotos 1,encyclopedic article,Ashdod,Immanuel Benzinger,1896-01-01,public domain,Azosios (Pauly-Wissowa)
Azizos 2,encyclopedic article,Aziz of Emesa,Paul von Rohden,1896-01-01,public domain,Azizos 1 (Pauly-Wissowa)
