col0,col1,col2,col3,col4,col5
indium-121,72,120.907851286,4.5,isotope of indium,23.1
indium-120,71,119.907966805,1,isotope of indium,3.08
indium-119,70,118.905850944,4.5,isotope of indium,2.4
indium-118,69,117.906356659,1,isotope of indium,5
indium-117,68,116.904515712,4.5,isotope of indium,43.2
indium-116,67,115.905259992,1,isotope of indium,14.1
indium-102,53,101.924105916,6,isotope of indium,23.3
indium-101,52,100.92634,4.5,isotope of indium,15.1
indium-100,51,99.93095718,6,isotope of indium,5.9
indium-111,62,110.905,4.5,isotope of indium,2.8047
