col0,col1,col2,col3,col4
Carson Lake Provincial Park,Canada,11.92,1971-01-01,Ontario Parks
Wakami Lake Provincial Park,Canada,12315.51,1973-01-01,Ontario Parks
Bigwind Lake Provincial Park,Canada,1967,1985-01-01,Ontario Parks
Indian Point Provincial Park,Canada,947,1989-01-01,Ontario Parks
Mark S. Burnham Provincial Park,Canada,39.41,1955-01-01,Ontario Parks
Obatanga Provincial Park,Canada,9409.27,1967-01-01,Ontario Parks
Point Farms Provincial Park,Canada,307.57,1970-01-01,Ontario Parks
Sandpoint Island Provincial Park,Canada,914,1985-01-01,Ontario Parks
Englehart River Fine Sand Plain and Waterway Provincial Park,Canada,4041,2002-01-01,Ontario Parks
Emily Provincial Park,Canada,83.37,1957-01-01,Ontario Parks
Bell Bay Provincial Park,Canada,558,1989-01-01,Ontario Parks
North Beach Provincial Park,Canada,94,1970-01-01,Ontario Parks
Larder River Waterway Provincial Park,Canada,4044,1985-01-01,Ontario Parks
Turtle River-White Otter Lake Provincial Park,Canada,49294,1989-01-01,Ontario Parks
