col0,col1,col2,col3
European Journal of Cancer Prevention,Lippincott Williams & Wilkins,European Journal of Cancer Prevention,scientific journal
Egypte/monde arabe,"Centre d'études et de documentation économiques, juridiques et sociales",Egypte/monde arabe,cultural magazine
Medical Humanities,BMJ,Medical Humanities,periodical
International Review of the Red Cross,Cambridge University Press,International Review of the Red Cross,periodical
Journal of Applied Animal Research,Taylor & Francis,Journal of Applied Animal Research,academic journal
Medical Humanities,BMJ,Medical Humanities,trade magazine
Lecture Notes in Physics,Springer Science+Business Media,Lecture Notes in Physics,trade magazine
International Review of the Red Cross,Cambridge University Press,International Review of the Red Cross,trade magazine
Information World Review,Verenigde Nederlandse Uitgeverijen,Information World Review,trade magazine
Headache,Wiley-Blackwell,Headache,trade magazine
European Journal of Cancer Prevention,Lippincott Williams & Wilkins,European Journal of Cancer Prevention,trade magazine
