col0,col1,col2,col3
Church of the Holy Cross,Pătrăuți,Romania,Pătrăuți
Curtea de Argeș Monastery,Curtea de Argeș,Romania,Curtea de Argeș
Church of the Transfiguration in Zaslaŭje,Zaslawye,Belarus,Zaslawye
"Ascension of the Lord Cathedral, Târgu Mureș",Mureș County,Romania,Târgu Mureș
"Church of the Annunciation, Târgu Mureș",Mureș County,Romania,Târgu Mureș
"Ascension of the Lord Cathedral, Târgu Mureș",Târgu Mureș,Romania,Târgu Mureș
"Church of the Annunciation, Târgu Mureș",Târgu Mureș,Romania,Târgu Mureș
Church of the Holy Trinity,Svishtov,Bulgaria,Svishtov
Neamț Monastery,Vânători-Neamț,Romania,Mânăstirea Neamț
Voroneț Monastery,Gura Humorului,Romania,Voroneț
Holy Trinity Cathedral,Oulu,Finland,Hollihaka
