col0,col1,col2,col3
2018 Monaco Grand Prix,Max Verstappen,Daniel Ricciardo,Monaco
2012 Monaco Grand Prix,Sergio Pérez,Mark Webber,Monaco
2010 Monaco Grand Prix,Sebastian Vettel,Mark Webber,Monaco
2005 Monaco Grand Prix,Michael Schumacher,Kimi Räikkönen,Monaco
2007 Monaco Grand Prix,Fernando Alonso,Fernando Alonso,Monaco
1985 Monaco Grand Prix,Michele Alboreto,Alain Prost,Monaco
1986 Monaco Grand Prix,Alain Prost,Alain Prost,Monaco
1988 Monaco Grand Prix,Ayrton Senna,Alain Prost,Monaco
1984 Monaco Grand Prix,Ayrton Senna,Alain Prost,Monaco
1992 Monaco Grand Prix,Nigel Mansell,Ayrton Senna,Monaco
