col0,col1,col2,col3,col4
Tuvstarr is still sitting there wistfully looking into the water,Malmö Art Museum,nude,girl,watercolor paint
The Problem We All Live With,Norman Rockwell Museum,genre art,walking,oil paint
The Gardener,Birmingham Museum of Art,portrait,gardener,oil paint
The Problem We All Live With,Norman Rockwell Museum,genre art,Ruby Bridges,oil paint
The Gardener,Birmingham Museum of Art,portrait,coat,oil paint
The Problem We All Live With,Norman Rockwell Museum,genre art,marshal,oil paint
The Gardener,Birmingham Museum of Art,portrait,watering can,oil paint
The Problem We All Live With,Norman Rockwell Museum,genre art,pupil,oil paint
The Gardener,Birmingham Museum of Art,portrait,man,oil paint
Tuvstarr is still sitting there wistfully looking into the water,Malmö Art Museum,nude,mirror image,paper
The Gardener,Birmingham Museum of Art,portrait,elderly,paper
Tuvstarr is still sitting there wistfully looking into the water,Malmö Art Museum,nude,specular reflection,paper
The Gardener,Birmingham Museum of Art,portrait,gardener,paper
