col0,col1,col2,col3,col4,col5
Samurai Trilogy,Hideji Hōjō,Tōhō,Samurai II: Duel at Ichijoji Temple,Ikuma Dan,1954-01-01
Blade,David S. Goyer,New Line Cinema,Blade II,Mark Isham,1998-01-01
Spider-Man trilogy,David Koepp,Columbia Pictures,Spider-Man 3,Christopher Young,2002-01-01
Blade,David S. Goyer,New Line Cinema,Blade II,Marco Beltrami,1998-01-01
Back to the Future trilogy,Robert Zemeckis,Universal Studios,Back to the Future,Alan Silvestri,1985-01-01
The Godfather trilogy,Mario Puzo,Paramount Pictures,The Godfather,Nino Rota,1972-01-01
The Hobbit trilogy,Philippa Boyens,Warner Bros.,The Hobbit: The Desolation of Smaug,Howard Shore,2012-01-01
The Lord of the Rings trilogy,Fran Walsh,New Line Cinema,The Lord of the Rings: The Fellowship of the Ring,Howard Shore,2001-01-01
The Hobbit trilogy,Philippa Boyens,Warner Bros.,The Hobbit: An Unexpected Journey,Howard Shore,2012-01-01
Spider-Man trilogy,David Koepp,Columbia Pictures,Spider-Man 3,Danny Elfman,2002-01-01
Three Colors trilogy,Krzysztof Kieślowski,Marin Karmitz,Three Colors: Blue,Zbigniew Preisner,1993-01-01
Star Wars Trilogy,George Lucas,20th Century Studios,Star Wars Episode V: The Empire Strikes Back,John Williams,1977-01-01
Star Wars prequel trilogy,George Lucas,20th Century Studios,Star Wars: Episode III – Revenge of the Sith,John Williams,1999-01-01
Star Wars Trilogy,George Lucas,20th Century Studios,Star Wars Episode IV: A New Hope,John Williams,1977-01-01
