col0,col1,col2,col3,col4
O Castro,parish of Galicia,Dozón,Spain,O Castro
Vilavella,parish of Galicia,As Pontes de García Rodríguez,Spain,Vilavella
Sasdónigas,parish of Galicia,Mondoñedo,Spain,Lousada
Espiñaredo,parish of Galicia,As Pontes de García Rodríguez,Spain,A Carreira
San Miguel de Bidueira,parish of Galicia,Manzaneda,Spain,San Miguel
Padrón,parish of Galicia,Padrón,Spain,Padrón
As Pontes de García Rodríguez,parish of Galicia,As Pontes de García Rodríguez,Spain,A Costa
Bermui,parish of Galicia,As Pontes de García Rodríguez,Spain,A Ermida
San Pedro de Eume,parish of Galicia,As Pontes de García Rodríguez,Spain,A Cruz de Rosende
O Freixo,parish of Galicia,As Pontes de García Rodríguez,Spain,Pazos de Arriba
As Pontes de García Rodríguez,parish of Galicia,As Pontes de García Rodríguez,Spain,As Pontes de García Rodríguez
Soutipedre,parish of Galicia,Manzaneda,Spain,Rebodepó
Santa María Maior,parish of Galicia,Mondoñedo,Spain,A Braña
Pereira,parish of Galicia,O Pino,Spain,Cimadevila (settlement)
Aguiño,parish of Galicia,Ribeira,Spain,A Ribeira
