col0,col1,col2,col3,col4,col5
Los Rosales,Villaverde,neighborhood of Madrid,37498,Spain,1.510919
Los Cármenes,Latina,neighborhood of Madrid,17403,Spain,1.292235
Jerónimos,Retiro,neighborhood of Madrid,7032,Spain,1.900627
Hellín,San Blas,neighborhood of Madrid,9124,Spain,0.549031
Horcajo,Moratalaz,neighborhood of Madrid,6308,Spain,0.745503
Gaztambide,Chamberí,neighborhood of Madrid,22832,Spain,0.506596
Fuentelarreina,Fuencarral-El Pardo,neighborhood of Madrid,3261,Spain,1.382646
Fontarrón,Moratalaz,neighborhood of Madrid,17124,Spain,0.964574
El Goloso,Fuencarral-El Pardo,neighborhood of Madrid,18312,Spain,26.509171
Corralejos,Barajas,neighborhood of Madrid,7598,Spain,4.633048
Casco Histórico de Barajas,Barajas,neighborhood of Madrid,7481,Spain,0.609202
Canillas,Hortaleza,neighborhood of Madrid,40692,Spain,2.516943
Arcos,San Blas,neighborhood of Madrid,24230,Spain,1.305192
Almendrales,Usera,neighborhood of Madrid,21342,Spain,0.772281
Aeropuerto,Barajas,neighborhood of Madrid,1836,Spain,25.132277
