col0,col1,col2,col3,col4,col5,col6
Owosso Downtown Historic District,place listed on the National Register of Historic Places,Duff Building,Owosso,United States of America,downtown,40
Aberdeen Commercial Historic District,place listed on the National Register of Historic Places,Alonzo Ward Hotel,Aberdeen,United States of America,downtown,11.5
Owatonna Commercial Historic District,place listed on the National Register of Historic Places,National Farmer's Bank of Owatonna,Owatonna,United States of America,downtown,21
Cottle County Courthouse Historic District,place listed on the National Register of Historic Places,Cottle County Courthouse,Paducah,United States of America,downtown,13.86
Medford Downtown Historic District,place listed on the National Register of Historic Places,Barnum Hotel,Medford,United States of America,downtown,100
Roseburg Downtown Historic District,place listed on the National Register of Historic Places,Roseburg National Guard Armory,Roseburg,United States of America,downtown,94.3
Ashland Downtown Historic District,place listed on the National Register of Historic Places,First Baptist Church,Ashland,United States of America,downtown,32.15
Astoria Downtown Historic District,place listed on the National Register of Historic Places,Fort Astoria,Astoria,United States of America,downtown,54
La Grande Commercial Historic District,place listed on the National Register of Historic Places,Gardner Building,La Grande,United States of America,downtown,42.7
Old Main Street Historic District,place listed on the National Register of Historic Places,Hotel Julien Dubuque,Dubuque,United States of America,downtown,5.64
