col0,col1,col2,col3,col4,col5
[SPB96] 1787,UV-emission source,1.0342,Draco,11.863,J2000.0
[SPB96] 1796,UV-emission source,1.1216,Draco,12.371,J2000.0
[SPB96] 1791,UV-emission source,1.1102,Draco,12.622,J2000.0
A2 219,UV-emission source,0.1899,Coma Berenices,17.35,J2000.0
A2 242,UV-emission source,0.1233,Coma Berenices,17.5,J2000.0
PB 3157,UV-emission source,0.1374,Coma Berenices,18.1,J2000.0
A2 224,UV-emission source,0.1447,Coma Berenices,17.55,J2000.0
A2 239,UV-emission source,0.4094,Coma Berenices,16.85,J2000.0
PB 3163,UV-emission source,0.0584,Coma Berenices,18.05,J2000.0
A2 223,UV-emission source,0.4132,Coma Berenices,17.8,J2000.0
A2 207,UV-emission source,0.4406,Coma Berenices,16.45,J2000.0
A2 234,UV-emission source,0.4505,Coma Berenices,16.7,J2000.0
A2 222,UV-emission source,0.4925,Coma Berenices,16.65,J2000.0
A2 220,UV-emission source,0.6377,Coma Berenices,16.15,J2000.0
