col0,col1,col2,col3,col4
相,kanji,grade 3 kyōiku kanji,木,Table of standardized forms for frequently used national characters
天,Chữ nho,grade 1 kyōiku kanji,⿱,Basic Hanja for educational use
相,kanji,grade 3 kyōiku kanji,目,Basic Hanja for educational use
天,Chữ nho,grade 1 kyōiku kanji,一,Basic Hanja for educational use
相,kanji,grade 3 kyōiku kanji,木,Basic Hanja for educational use
帝,kanji,Jōyō kanji,丷,Table of hanja for personal names
六,kanji,grade 1 kyōiku kanji,亠,Table of hanja for personal names
帝,kanji,Jōyō kanji,⿳,Table of hanja for personal names
六,kanji,grade 1 kyōiku kanji,⿱,Table of hanja for personal names
帝,kanji,Jōyō kanji,⿱,Table of hanja for personal names
六,kanji,grade 1 kyōiku kanji,八,Table of hanja for personal names
国,simplified Chinese characters,grade 2 kyōiku kanji,囗,Table of Jōyō kanji
帝,kanji,Jōyō kanji,丷,Table of Jōyō kanji
六,kanji,grade 1 kyōiku kanji,亠,Table of Jōyō kanji
