col0,col1,col2,col3,col4
Heidetrank Oppidum,Kulturdenkmal,Germany,archaeological site,Oberursel
Oppidum d'Ensérune,monument historique classé,France,archaeological site,Nissan-lez-Enserune
Alesia,registered historic monument,France,vicus,Alise-Sainte-Reine
Calleva Atrebatum,scheduled monument,United Kingdom,hillfort,Hampshire
Oppidum des Châteliers,registered historic monument,France,oppidum,Amboise
Lenensburg,Kulturdenkmal,Germany,oppidum,Kressbronn am Bodensee
Oppidum Závist,cultural monument of the Czech Republic,Czech Republic,oppidum,Lhota
Vertillum,monument historique classé,France,oppidum,Vertault
Pintia,Bien de Interés Cultural,Spain,oppidum,Peñafiel
Calleva Atrebatum,scheduled monument,United Kingdom,oppidum,Hampshire
Pech Maho,registered historic monument,France,oppidum,Sigean
Oppidum du Châtelard,registered historic monument,France,oppidum,Courzieu
Oppidum des Caisses de Jean-Jean,registered historic monument,France,oppidum,Mouriès
