col0,col1,col2,col3,col4
Japan National Route 269,Kanoya,maritime transport,Miyazaki,Japan National Route 10
Japan National Route 338,Misawa,road,Hakodate,Japan National Route 5
Japan National Route 317,Imabari,road,Matsuyama,Japan National Route 2
Japan National Route 280,Imabetsu,road,Hakodate,Japan National Route 5
Japan National Route 279,Mutsu,road,Hakodate,Japan National Route 5
Japan National Route 197,Ōzu,maritime transport,Ōita,Japan National Route 10
Japan National Route 437,Yanai,maritime transport,Matsuyama,Japan National Route 2
Japan National Route 42,Matsusaka,maritime transport,Wakayama,Wakayama Prefectural Road Route 16
Japan National Route 197,Ōzu,road,Ōita,Japan National Route 10
Japan National Route 437,Yanai,road,Matsuyama,Japan National Route 2
Japan National Route 389,Amakusa,maritime transport,Akune,Ōmuta Station
