col0,col1,col2,col3
West Papua,2003-01-01,Manokwari,Western New Guinea
Papua,1963-05-01,Jayapura,Western New Guinea
North Maluku,1999-01-01,Sofifi,Maluku Islands
West Sulawesi,2004-01-01,Mamuju,Sulawesi
North Sulawesi,1959-08-14,Manado,Sulawesi
East Nusa Tenggara,1958-12-17,Kupang,Lesser Sunda Islands
West Nusa Tenggara,1958-12-17,Mataram,Lesser Sunda Islands
North Kalimantan,2012-11-17,Tanjung Selor,Kalimantan
Central Kalimantan,1957-01-01,Palangkaraya,Kalimantan
South Kalimantan,1950-08-14,Banjarmasin,Kalimantan
West Kalimantan,1957-01-01,Pontianak,Kalimantan
East Java,1950-02-25,Surabaya,Java
Central Java,1950-08-15,Semarang,Java
