col0,col1,col2,col3
PA_014,12th arrondissement of Paris,Space Invader,13
PA_013,12th arrondissement of Paris,Space Invader,10
PA_001,11th arrondissement of Paris,Space Invader,9
PA_007,10th arrondissement of Paris,Space Invader,9
PA_952,1st arrondissement of Paris,Space Invader,18
PA_092,1st arrondissement of Paris,Space Invader,10
PA_840,1st arrondissement of Paris,Space Invader,22
PA_839,1st arrondissement of Paris,Space Invader,7
PA_394,1st arrondissement of Paris,Space Invader,9
PA_355,1st arrondissement of Paris,Space Invader,6
PA_177,1st arrondissement of Paris,Space Invader,10
PA_168,1st arrondissement of Paris,Space Invader,9
PA_1213,1st arrondissement of Paris,Space Invader,19
PA_1100,1st arrondissement of Paris,Space Invader,6
