col0,col1,col2,col3,col4
Český Těšín,Svibice,street number,33.8,Třanovice
Mělník,Mlazice,street number,24.961871,Lhotka
Český Těšín,Svibice,street number,33.8,Ropice
Mělník,Mlazice,street number,24.961871,Liběchov
Jihlava,Bedřichov,street number,87.866195,Kostelec
Mělník,Mlazice,street number,24.961871,Kly
Český Těšín,Svibice,street number,33.8,Těrlicko
Mělník,Mlazice,street number,24.961871,Dolní Beřkovice
Český Těšín,Svibice,street number,33.8,Chotěbuz
Jihlava,Bedřichov,street number,87.866195,Třešť
Český Těšín,Svibice,street number,33.8,Třinec
Jihlava,Bedřichov,street number,87.866195,Velký Beranov
