col0,col1,col2,col3
Theodora,oratorio,English,Thomas Morell
Semele,oratorio,English,William Congreve
Samson,oratorio,English,Newburgh Hamilton
Die letzten Dinge,oratorio,German,Johann Friedrich Rochlitz
Die Schuldigkeit des ersten Gebots,oratorio,German,Ignaz Anton Weiser
Die Auferstehung und Himmelfahrt Jesu,oratorio,German,Karl Wilhelm Ramler
Solomon,oratorio,English,Newburgh Hamilton
Easter Oratorio,oratorio,German,Christian Friedrich Henrici
Judas Maccabaeus,oratorio,English,Thomas Morell
Atalia,oratorio,Italian,Felice Romani
