col0,col1,col2,col3,col4
1999 Open Gaz de France,1999 Open Gaz de France – Singles Qualifying,Open GDF Suez,1999-02-28,2000 Open Gaz de France
1997 Open Gaz de France,1997 Open Gaz de France – Doubles,Open GDF Suez,1997-02-16,1998 Open Gaz de France
1995 Open Gaz de France,1995 Open Gaz de France – Doubles,Open GDF Suez,1995-02-19,1996 Open Gaz de France
2000 Open Gaz de France,2000 Open Gaz de France – Singles,Open GDF Suez,2000-02-13,2001 Open Gaz de France
2007 Open Gaz de France,2007 Open Gaz de France – Doubles,Open GDF Suez,2007-02-11,2008 Open Gaz de France
2005 Open Gaz de France,2005 Open Gaz de France – Doubles,Open GDF Suez,2005-02-13,2006 Open Gaz de France
2011 Open GDF Suez,2011 Open GDF Suez – Singles Qualifying,Open GDF Suez,2011-02-13,2012 Open GDF Suez
2008 Open Gaz de France,2008 Open Gaz de France – Singles,Open GDF Suez,2008-02-10,2009 Open GDF Suez
2012 Open GDF Suez,2012 Open GDF Suez – Singles,Open GDF Suez,2012-02-12,2013 Open GDF Suez
2004 Open Gaz de France,2004 Open Gaz de France – Doubles,tennis tournament edition,2004-02-15,2005 Open Gaz de France
1998 Open Gaz de France,1998 Open Gaz de France – Doubles,tennis tournament edition,1998-02-15,1999 Open Gaz de France
2010 Open GDF Suez,2010 Open GDF Suez – Singles,tennis tournament edition,2010-02-14,2011 Open GDF Suez
2006 Open Gaz de France,2006 Open Gaz de France – Doubles,tennis tournament edition,2006-02-12,2007 Open Gaz de France
2009 Open GDF Suez,2009 Open GDF Suez – Doubles,tennis tournament edition,2009-02-15,2010 Open GDF Suez
1996 Open Gaz de France,1996 Open Gaz de France – Doubles,tennis tournament edition,1996-02-18,1997 Open Gaz de France
