col0,col1,col2,col3,col4,col5,col6,col7
Decatur County,United States of America,Leon,Decatur County,Iowa,Clarke County,8136,National Register of Historic Places listings in Iowa
Howard County,United States of America,Cresco,Howard County,Iowa,Chickasaw County,9526,National Register of Historic Places listings in Iowa
Taylor County,United States of America,Bedford,Taylor County,Iowa,Adams County,6161,National Register of Historic Places listings in Iowa
Montgomery County,United States of America,Red Oak,Montgomery County,Iowa,Cass County,10424,"National Register of Historic Places listings in Montgomery County, Iowa"
Monroe County,United States of America,Albia,Monroe County,Iowa,Appanoose County,8012,"National Register of Historic Places listings in Monroe County, Iowa"
Marshall County,United States of America,Marshalltown,Marshall County,Iowa,Jasper County,40994,"National Register of Historic Places listings in Marshall County, Iowa"
Jones County,United States of America,Anamosa,Jones County,Iowa,Dubuque County,20611,"National Register of Historic Places listings in Jones County, Iowa"
Pocahontas County,United States of America,Pocahontas,Pocahontas County,Iowa,Palo Alto County,7154,National Register of Historic Places listings in Iowa
Union County,United States of America,Creston,Union County,Iowa,Ringgold County,12583,National Register of Historic Places listings in Iowa
Pocahontas County,United States of America,Pocahontas,Pocahontas County,Iowa,Sac County,7154,National Register of Historic Places listings in Iowa
Union County,United States of America,Creston,Union County,Iowa,Madison County,12583,National Register of Historic Places listings in Iowa
