col0,col1,col2,col3,col4,col5,col6
Super Bowl XXXIX,New England Patriots,TIAA Bank Field,Super Bowl XXXVIII,Super Bowl,United States of America,Super Bowl XL
Super Bowl XVI,Cincinnati Bengals,Pontiac Silverdome,Super Bowl XV,Super Bowl,United States of America,Super Bowl XVII
Super Bowl XLVI,New York Giants,Lucas Oil Stadium,Super Bowl XLV,Super Bowl,United States of America,Super Bowl XLVII
Super Bowl XIII,Pittsburgh Steelers,Miami Orange Bowl,Super Bowl XII,Super Bowl,United States of America,Super Bowl XIV
Super Bowl XIV,Pittsburgh Steelers,Rose Bowl,Super Bowl XIII,Super Bowl,United States of America,Super Bowl XV
Super Bowl XXXIII,Denver Broncos,Hard Rock Stadium,Super Bowl XXXII,Super Bowl,United States of America,Super Bowl XXXIV
Super Bowl XXII,Washington Redskins,SDCCU Stadium,Super Bowl XXI,Super Bowl,United States of America,Super Bowl XXIII
Super Bowl IV,Minnesota Vikings,Tulane Stadium,Super Bowl III,Super Bowl,United States of America,Super Bowl V
Super Bowl XLVII,Baltimore Ravens,Mercedes-Benz Superdome,Super Bowl XLVI,Super Bowl,United States of America,Super Bowl XLVIII
Super Bowl VIII,Minnesota Vikings,Rice Stadium,Super Bowl VII,Super Bowl,United States of America,Super Bowl IX
Super Bowl XXXVIII,New England Patriots,NRG Stadium,Super Bowl XXXVII,Super Bowl,United States of America,Super Bowl XXXIX
Super Bowl XL,Pittsburgh Steelers,Ford Field,Super Bowl XXXIX,Super Bowl,United States of America,Super Bowl XLI
Super Bowl II,Green Bay Packers,Miami Orange Bowl,Super Bowl I,Super Bowl,United States of America,Super Bowl III
Super Bowl XLI,Indianapolis Colts,Hard Rock Stadium,Super Bowl XL,Super Bowl,United States of America,Super Bowl XLII
Super Bowl XLII,New York Giants,State Farm Stadium,Super Bowl XLI,Super Bowl,United States of America,Super Bowl XLIII
