col0,col1,col2,col3
1988 All England Badminton Championships,open championship,1988 All England Badminton Championships – Mixed doubles,badminton
1987 All England Badminton Championships,open championship,1987 All England Badminton Championships – Mixed doubles,badminton
1986 All England Badminton Championships,open championship,1986 All England Badminton Championships – Mixed doubles,badminton
1983 All England Badminton Championships,open championship,1983 All England Badminton Championships – Mixed doubles,badminton
1982 All England Badminton Championships,open championship,1982 All England Badminton Championships – Mixed doubles,badminton
1981 All England Badminton Championships,open championship,1981 All England Badminton Championships – Mixed doubles,badminton
1980 All England Badminton Championships,open championship,1980 All England Badminton Championships – Mixed doubles,badminton
1978 All England Badminton Championships,open championship,1978 All England Badminton Championships – Mixed doubles,badminton
1975 All England Badminton Championships,open championship,1975 All England Badminton Championships – Mixed doubles,badminton
1974 All England Badminton Championships,open championship,1974 All England Badminton Championships – Mixed doubles,badminton
