col0,col1,col2,col3
Saab 340 c/n 459,1999-01-01,Saab Group,1999-05-12
Saab 340 c/n 419,1997-01-01,Saab Group,1997-05-13
Saab 340 c/n 390,1996-01-01,Saab Group,1996-04-01
Saab 340 c/n 386,1996-01-01,Saab Group,1996-02-14
Saab 340 c/n 383,1995-01-01,Saab Group,1996-01-19
Saab 340 c/n 358,1994-01-01,Saab Group,1994-01-19
Saab 340 c/n 341,1993-01-01,Saab Group,1993-05-26
Saab 340 c/n 326,1992-01-01,Saab Group,1992-11-19
Saab 340 c/n 324,1992-01-01,Saab Group,1992-11-04
Saab 340 c/n 323,1992-01-01,Saab Group,1992-10-29
Saab 340 c/n 313,1992-01-01,Saab Group,1992-08-24
Saab 340 c/n 286,1992-01-01,Saab Group,1991-04-25
Saab 340 c/n 247,1991-01-01,Saab Group,1991-04-25
