col0,col1,col2,col3,col4,col5,col6
NGC 6330,Hercules,29.404175,0.02899,14.3,Édouard Stephan,radio galaxy
NGC 6132,Hercules,11.7863639,0.01657,13.9,Édouard Stephan,radio galaxy
NGC 6117,Corona Borealis,37.0952119579127,0.02858,13.8,Albert Marth,radio galaxy
NGC 6099,Hercules,19.4534444,0.03043,14.2,Lewis A. Swift,radio galaxy
NGC 6077,Corona Borealis,26.9234049002699,0.03193,13.8,Albert Marth,radio galaxy
NGC 6048,Ursa Minor,70.6891111,0.025718,12.3,William Herschel,radio galaxy
NGC 6034,Hercules,17.198697528,0.033953,13.6,Lewis A. Swift,radio galaxy
NGC 6001,Corona Borealis,28.6418528,0.03326,13.7,William Herschel,radio galaxy
NGC 5969,Draco,56.4510755936425,0.03944,14.6,Lewis A. Swift,radio galaxy
NGC 5960,Serpens,5.6653803464422,0.039591,14.3,Albert Marth,radio galaxy
