col0,col1,col2,col3,col4
Spider-Man 2099,Spider-Man 2099,Marvel universe,healing factor,O'Hara
Harry Osborn,Harry Osborn,Marvel universe,healing factor,Osborn
Menace,Menace,Marvel universe,superhuman strength,Hollister
Mister Sinister,Mister Sinister,Marvel universe,telepathy,Essex
Spider-Woman,Spider-Woman,Marvel universe,superhuman strength,Drew
Black Cat,Black Cat,Marvel universe,probability manipulation,Hardy
Nuke,Nuke,Marvel universe,superhuman strength,Simpson
Spider-Woman,Spider-Woman,Marvel universe,telepathy,Franklin
Spider-Girl,Spider-Girl,Marvel universe,superhuman strength,Parker
Thing,Thing,Marvel universe,superhuman strength,Grimm
Mister Fantastic,Mister Fantastic,Marvel universe,elasticity,Richards
Tiger Shark,Tiger Shark,Marvel universe,superhuman strength,Arliss
Anya Corazon,Anya Corazon,Marvel universe,superhuman strength,Corazon
Lady Deathstrike,Lady Deathstrike,Marvel universe,healing factor,Oyama
High Evolutionary,High Evolutionary,Marvel universe,telepathy,Wyndham
