col0,col1,col2,col3,col4,col5
2018 Carebaco Badminton Championships,2018-08-21,continental championship,badminton,2018-01-01,Suriname
1987 Carebaco Badminton Championships,1987-08-28,continental championship,badminton,1987-01-01,Jamaica
1976 Carebaco Badminton Championships,1976-11-20,continental championship,badminton,1976-01-01,Jamaica
2017 Carebaco Badminton Championships,2017-08-22,continental championship,badminton,2017-01-01,Trinidad and Tobago
2016 Carebaco Badminton Championships,2016-08-25,continental championship,badminton,2016-01-01,Aruba
2015 Carebaco Badminton Championships,2015-08-26,continental championship,badminton,2015-01-01,Dominican Republic
2014 Carebaco Badminton Championships,2014-08-11,continental championship,badminton,2014-01-01,Jamaica
2013 Carebaco Badminton Championships,2013-09-12,continental championship,badminton,2013-01-01,United States of America
2011 Carebaco Badminton Championships,2011-08-31,continental championship,badminton,2011-01-01,Barbados
2005 Carebaco Badminton Championships,2005-09-01,continental championship,badminton,2005-01-01,Cuba
2004 Carebaco Badminton Championships,2004-11-03,continental championship,badminton,2004-01-01,Trinidad and Tobago
2003 Carebaco Badminton Championships,2003-07-15,continental championship,badminton,2003-01-01,Trinidad and Tobago
2002 Carebaco Badminton Championships,2002-08-23,continental championship,badminton,2002-01-01,United States of America
1999 Carebaco Badminton Championships,1999-09-15,continental championship,badminton,1999-01-01,Suriname
