col0,col1,col2,col3
Shatsk Raion,1993-01-01,Ukraine,Shatsk
Nyzhnohirskyi Raion,1930-10-30,Russia,Nyzhnohirskyi
Stara Vyzhivka Raion,1940-01-17,Ukraine,Stara Vyzhivka
Lutuhyne Raion,1965-01-01,Ukraine,Lutuhyne
Katerynopil Raion,1923-01-01,Ukraine,Katerynopil
Vinkivtsi Raion,1923-03-07,Ukraine,Vinkivtsi
Yarmolyntsi Raion,1923-01-01,Ukraine,Yarmolyntsi
Mankivka Raion,1923-03-07,Ukraine,Mankivka
Pervomaiske Raion,1935-01-01,Russia,Pervomaiske
Krasnohvardiiske Raion,1935-01-01,Russia,Krasnohvardiiske
Kreminna Raion,1940-01-01,Ukraine,Kreminna
Kolomak Raion,1923-01-01,Ukraine,Kolomak
Yampil Raion,1923-03-07,Ukraine,Yampil
Lenine Raion of Crimea,1930-10-30,Russia,Lenine
