col0,col1,col2,col3
glTF,file format family,3D computer graphics,Khronos Group
Google Cardboard,stereoscope,3D computer graphics,Google VR
OpenXR,specification,virtual reality,Khronos Group
G Suite App Maker,service on internet,office suite,Google
Google Cloud Datastore,service on internet,document-oriented database,Google
Google Analytics 360 Suite,service on internet,web analytics,Google
Universal Windows Platform,widget toolkit,application programming interface,Microsoft
G Suite App Maker,cloud computing,office suite,Google
Google Cloud Datastore,cloud computing,document-oriented database,Google
Google Analytics 360 Suite,cloud computing,web analytics,Google
Google Daydream,software framework,virtual reality,Google VR
G Suite App Maker,software,office suite,Google
OpenXR,software,virtual reality,Khronos Group
Google Cloud Datastore,software,document-oriented database,Google
Google Analytics 360 Suite,software,web analytics,Google
