col0,col1,col2,col3,col4
Tambov Governorate,Tambov,58511,government agency,2684030
Yekaterinburg Governorate,Yekaterinburg,189400,governorate,1970000
Ivanovo-Voznesensk Governorate,Ivanovo,33500,governorate,1195800
Vladimir Governorate,Vladimir,42831.8,governorate,1515691
Radom Governorate,Radom,10854,governorate,814947
Piotrków Governorate,Piotrków Trybunalski,10763.4,governorate,1403901
Kielce Governorate,Kielce,8868.6,governorate,761995
Kalisz Governorate,Kalisz,9961.3,governorate,840597
Warsaw Governorate,Warsaw,15359.2,governorate,1983689
Łomża Governorate,Łomża,9265.9,governorate,579592
Siedlce Governorate,Siedlce,12595.5,governorate,894200
