col0,col1,col2,col3
Kleinkunstbühne Tuskulum,cabaret,Cologne,Germany
Künstlerspiele Simplicissimus,cabaret,Cologne,Germany
Rheinland Restaurant Cabaret,cabaret,Manhattan,United States of America
Corso-Café,cabaret,Hanover,Germany
Le Mirliton,cabaret,18th arrondissement of Paris,France
Chantecler,cabaret,Buenos Aires,Argentina
Cabaret du Ciel,cabaret,Paris,France
Cabaret du Néant,cabaret,Paris,France
Madame Arthur,cabaret,Paris,France
Theater Drehleier,cabaret,Au-Haidhausen,Germany
Cabaret de L'Enfer,cabaret,Paris,France
Theater Fifty-Fifty,cabaret,Erlangen,Germany
Cabaret du Père Lunette,cabaret,5th arrondissement of Paris,France
Kneipenbühne,cabaret,Velburg,Germany
