col0,col1,col2,col3
Berlin Brandenburger Tor station,DB Station&Service,category 4 railway station,Mitte
München Neuperlach Süd station,Münchner Verkehrsgesellschaft mbH (MVG),category 5 railway station,Neuperlach
Köln-Buchforst station,DB Netz,category 5 railway station,Buchforst
Bonn Hauptbahnhof,DB Netz,category 2 railway station,Bonn-Zentrum
Berlin Springpfuhl station,DB Station&Service,category 4 railway station,Marzahn
Berlin Westkreuz station,DB Station&Service,category 3 railway station,Halensee
Baumschulenweg station,DB Station&Service,category 4 railway station,Baumschulenweg
Berlin-Gesundbrunnen station,DB Station&Service,category 1 railway station,Gesundbrunnen
Berlin-Grünau station,DB Station&Service,category 4 railway station,Grünau
Berlin-Spandau station,DB Station&Service,category 2 railway station,Spandau
Ostkreuz,DB Station&Service,category 3 railway station,Rummelsburg
Berlin-Lichtenberg station,DB Station&Service,category 2 railway station,Rummelsburg
Frankfurt Galluswarte station,DB Netz,category 4 railway station,Gallus
Ostkreuz,DB Station&Service,category 3 railway station,Friedrichshain
Berlin Ostbahnhof,DB Station&Service,category 1 railway station,Friedrichshain
