col0,col1,col2,col3,col4,col5,col6
9 Ceti,8.2,astrophysical X-ray source,0.21,-12.2094367708036,Hyades Stream,J2000.0
HD 283750,8,astrophysical X-ray source,7.96,27.13219397550333,** GIC 49,J2000.0
GJ 3379,4.9,astrophysical X-ray source,0.07,2.7065546607807,Hyades Stream,J2000.0
Gliese 174,10.8,astrophysical X-ray source,0.17,20.9015133196549,Ursa Major Moving Group,J2000.0
HD 283750,8,spectroscopic binary star,7.96,27.13219397550333,** GIC 49,J2000.0
VB 10,2.7,astronomical radio source,0.09,5.1504412986808,** LDS 6334,J2000.0
61 Cygni A,4,BY Draconis variable,-0.21,38.7494158400991,61 Cygni,J2000.0
9 Ceti,8.2,BY Draconis variable,0.21,-12.2094367708036,Hyades Stream,J2000.0
HD 283750,8,BY Draconis variable,7.96,27.13219397550333,** GIC 49,J2000.0
Gliese 174,10.8,BY Draconis variable,0.17,20.9015133196549,Ursa Major Moving Group,J2000.0
