col0,col1,col2,col3,col4,col5,col6
2011 Singapore International Badminton Championships,2011 Singapore International Badminton Championships – Men's doubles,badminton,2011-01-01,open championship,2010 Singapore International Badminton Championships,Singapore International Badminton Championships
2010 Singapore International Badminton Championships,2010 Singapore International Badminton Championships – Men's doubles,badminton,2010-01-01,open championship,2008 Singapore International Badminton Championships,Singapore International Badminton Championships
2002 Singapore International Badminton Championships,2002 Singapore International Badminton Championships – Men's doubles,badminton,2002-01-01,open championship,2001 Singapore International Badminton Championships,Singapore International Badminton Championships
2006 Singapore International Badminton Championships,2006 Singapore International Badminton Championships – Men's doubles,badminton,2006-01-01,open championship,2005 Singapore International Badminton Championships,Singapore International Badminton Championships
2004 Singapore International Badminton Championships,2004 Singapore International Badminton Championships – Men's doubles,badminton,2004-01-01,open championship,2003 Singapore International Badminton Championships,Singapore International Badminton Championships
2012 Singapore International Badminton Championships,2012 Singapore International Badminton Championships – Men's doubles,badminton,2012-01-01,open championship,2011 Singapore International Badminton Championships,Singapore International Badminton Championships
2022 Singapore International Badminton Championships,2022 Singapore International Badminton Championships – Men's doubles,badminton,2022-01-01,open championship,2021 Singapore International Badminton Championships,Singapore International Badminton Championships
2001 Singapore International Badminton Championships,2001 Singapore International Badminton Championships – Men's doubles,badminton,2001-01-01,open championship,1999 Singapore International Badminton Championships,Singapore International Badminton Championships
2013 Singapore International Badminton Championships,2013 Singapore International Badminton Championships – Men's doubles,badminton,2013-01-01,open championship,2012 Singapore International Badminton Championships,Singapore International Badminton Championships
2005 Singapore International Badminton Championships,2005 Singapore International Badminton Championships – Men's doubles,badminton,2005-01-01,open championship,2004 Singapore International Badminton Championships,Singapore International Badminton Championships
