col0,col1,col2,col3
Štavalj,coal mining,1100,Zlatibor District
Karamanica,underground mining (hard rock),1448,Pčinja District
Beocin,underground mining (hard rock),87,South Bačka District
Brezovac,underground mining (hard rock),660,Šumadija District
Blagodat,underground mining (hard rock),2500,Pčinja District
Rudnik Lece,underground mining (hard rock),525,Jablanica District
Blagojev Kamen,underground mining (hard rock),252,Braničevo District
Batočina,underground mining (hard rock),151,Šumadija District
RTB BOR,underground mining (hard rock),353,Bor District
Rudnik,underground mining (hard rock),610,Šumadija District
Zajača - RTB,underground mining (hard rock),454,Mačva District
