col0,col1,col2,col3
aspirin,essential medicine,acetylsalicylic acid,135
acetohydroxamic acid,medication,Acetohydroxamic acid,88
(+-)-flurbiprofen,medication,Flurbiprofen,111
carbamazepin,medication,carbamazepine,191.5
halothane,medication,Halothane,-180
tretinoin,medication,Tretinoin,181
aspirin,medication,acetylsalicylic acid,135
acetohydroxamic acid,chemical compound,Acetohydroxamic acid,88
carbamazepin,chemical compound,carbamazepine,191.5
halothane,chemical compound,Halothane,-180
tretinoin,chemical compound,Tretinoin,181
aspirin,chemical compound,acetylsalicylic acid,135
phenytoin,Developmental Toxicant,phenytoin,296
busulfan,Developmental Toxicant,busulfan,115.5
