col0,col1,col2,col3
The Merchant Georg Gisze,portrait,Hans Holbein,Georg Giese
Untitled,self-portrait,Henry Taylor,African Americans
A Wooded Landscape with a Bacchic Scene,landscape art,Pierre-Henri de Valenciennes,stream
Two Packers,genre art,Maynard Dixon,Poaceae
A Wooded Landscape with a Bacchic Scene,landscape art,Pierre-Henri de Valenciennes,Poaceae
Madonna and Child with the Infant St John the Baptist,religious art,Francesco Botticini,John the Baptist
"Madonna and Child with Infant Saint John the Baptist, Angels Circling Above",religious art,Filippino Lippi,John the Baptist
Untitled,self-portrait,Henry Taylor,eyeglasses
Market Woman at the Vegetable Stall,genre painting,Pieter Aertsen,Prunus armeniaca
Two Packers,genre art,Maynard Dixon,knife
The fountain of youth,mythological painting,Lucas Cranach the Elder,dance
Market Woman at the Vegetable Stall,genre painting,Pieter Aertsen,grape
Untitled,self-portrait,Henry Taylor,man
