col0,col1,col2,col3
Trismus-pseudocamptodactyly syndrome,disease,MYH8,distal arthrogryposis
Glucocorticoid resistance,disease,NR3C1,adrenal gland disease
Native American myopathy,disease,STAC3,genetic disease
"spondylometaphyseal dysplasia, Kozlowski type",disease,TRPV4,spondylometaphyseal dysplasia
Kosaki overgrowth syndrome,developmental defect during embryogenesis,PDGFRB,overgrowth syndrome
brachydactyly type C,developmental defect during embryogenesis,GDF5,brachydactyly
IVIC Syndrome,developmental defect during embryogenesis,SALL4,syndrome with limb reduction defects
multiple pterygium syndrome,syndromic  pterygium,CHRND,autosomal recessive disease
Kosaki overgrowth syndrome,rare disease,PDGFRB,overgrowth syndrome
brachydactyly type C,rare disease,GDF5,brachydactyly
Hereditary sensory and autonomic neuropathy type 6,rare disease,DST,hereditary sensory and autonomic neuropathy
autosomal dominant sensory ataxia,rare disease,RNF170,ataxia
