col0,col1,col2,col3,col4,col5
Wolf 1473,-428.041,13.0572,3182,12.774,-0.15
HD 101079,-17.749,398.8036,5000,8.18,0.1
HD 234219,-254.72,195.9862,6000,9.074,-1.72
2MASS J11503762-5540151,-6.468,2267.0596,5000,13.11,-0.15
G 236-30,-244.219,184.3828,5449,10.932,-1.8
HD 65156,-61.527,69.3222,5744,8.67,-0.22
HD 28907,-6.376,62.3756,5861,8.61,-0.19
BD+40 3730,5.391,409.8361,6557,9.92,-0.01
BD+46 610,-287.186,86.2218,5929,7.694,-0.84
BD+48 476,-153.382,201.4586,5735,8.619,-1.53
BD+47 451,-62.009,103.147,5225,9.156,-1
G 172-38,-373.4,100.8461,5150,9.025,-0.75
HD 212029,-200.421,62.0455,5944,7.069,-0.94
