col0,col1,col2,col3
Chernykhivtsi Hromada,2015-08-12,Chernykhivtsi,38.8
Novokalcheve municipality,2015-09-07,Novokalcheve,214.53
Skoryky Hromada,2015-07-29,Skoryky,144.1
Ozerniany Hromada,2015-08-12,Ozerna,126.8
Nove Selo Hromada,2015-07-31,Nove Selo,91.8
Category:Mohyliv Hromada,2015-08-28,Mohyliv,146.6
Lopushne Hromada,2015-08-10,Lopushne,58.5
Kolyndiany Hromada,2015-07-29,Kolyndiany,108
Kolodne Hromada,2015-08-12,Kolodne,78.9
Velyki Dederkaly Hromada,2016-09-14,Velyki Dederkaly,76.9
Velyki Hayi Hromada,2015-07-21,Velyki Hayi,141
